genome,merit,merit_given,gen,nutrients_consumed_mean,moves_off_path_mean,map_idx, seed
"[76]bjnieIzfKODKQHQNkxMKyQslwfwshLzoboyrKcNcxfcBIPHoGRDeeNOCodOzirOILcMkHHxcmCAB",93855.4,2117.57,1940,167,13,1, 42
"[96]gyfAucIkqcbcKhcpKwoxcHRDcoMRzicchnHvacrNNaPAvcbRhlBBNcqCHCPDfcydOmDpdnoAcubrjOfQpulnytEuJPDsnwwE",6.03429e+06,1084.62,407,300,90,3, 43
"[99]DKcoORcgeHKcRyeGNcHneIHqmqzftQEsAqFPJtsBMEdbcxDpwuPAQxkvLsrIDFDmdcCAEscoEABaiOwdGQMLIJtBDBldlcRiBJD",648583,69711.7,4001,216,36,1, 44
"[91]zvHiveEQGMwcICtxfcziFmuDOxqAfqGfFtqoqCwglyJtkMldeFtqtAkaAFEsejuNjMdQbjkePuaHKPDtIBkoKHNpzRH",415177,22854.9,2640,183,9,2, 45
"[78]NObmAcPBOtEDKPIADQpetDheQKtioJAQJiirJDQehDparwkKHJLmOGJoocldEsKclbFHoHIHHEHMuv",4.82792e+06,935.459,1169,255,48,3, 46
"[99]iRMGgBhNuBQcIMjKsPbEblHjpspecHFfKciNaHuhayfFIOiPpPPMoofpfHHMehlcHocqdxDoghkmEhkcpMDbeQausIMmFAIqIBL",2.47265e+06,28566.1,1032,316,118,1, 47
"[102]pmtlaaIzLQlubLwHzcoDbhKBQFCnqBnJPBORpHAupKqAvkJmqMhFaRtgurrrhtlLQpaiwLtKLGQsbunGedAfBwFdIMCdctanfhaylG",1965.38,1007.58,1699,104,2,2, 48
"[104]snccvnzbhzKnaIjKcFmcQpMKftcAsKMcumvoopdavQqOIngdhweeiCdAcFymQgHIHdzdNEcKRNaDyHQEeocJkcChhAfPpkPQzwKcyhLG",1.84059e+07,246725,526,302,77,2, 49
"[87]bewKNHzKjceQHzfRPFadetIFKqoNdBobgpafjQtIRaFfNdPKfhaAIqCohQctfaAFqHNaqDgaseKbKBvfrcHPbad",146619,21217.5,2143,177,17,1, 5
"[97]oGDeApzhOqxAtNIllrfMIfKeBzcbxPHDffMGQzaIzuvdidqFhlAlNbvdfhPljzbJlCKzRuIauMKkvbndxuHyinHKcNIRacyoO",1.17564e+06,15759.6,2220,218,30,1, 50
"[139]PGbAwaukNytKcGHMCjBlANHIocHqiDjxfwtcmrQOmDlNIQwfdGawMbCmPKAmjElDRhDlzKNyIuCDHsavbAtoLJvFFFCuGEKcuqwdmPecDGiHaMgPpQztuvcREJMbPlnJNnyLdwqgHJN",38458.7,2280.7,5333,164,22,1, 51
"[70]xsHFhyskepgtocIHKBbcmkPaJqKRKxhvGnEcxeqEBDauaBzzvFpRLiDdGBnsvNAARuPNsv",1.01542e+07,21217.3,2169,241,24,0, 52
"[74]oNuKchcucNcqepcGIcucrtNIsBciwuHsHKqKAncMvBcrcgevazJLcHLcHycHNracHLgvIfDMsB",2.14503e+09,602112,886,445,156,3, 53
"[104]cKcRukfckdaIEceAINvOPQedqIIFHEwDyRcCgvHPylmPsIKLxnOKNqiMJfczDNfteawkpDtKKERcHpusGyKzeQREEFvIPneIIOlbbwcH",4.83849e+07,698641,3655,243,5,2, 54
"[75]dNfooxLAQEGlFxBOpvByyoBsIKcgcDeIIOclhmHMdRKcPRQEQmNcHQQcCtvzBGHqPhjrhBvktIv",752563,13582.2,1461,222,40,0, 55
"[60]fOjvAcIhcPmcLRQIHzctMMgfplNdIAHKPzHOzRHoDKxHJttwdFOqycARnIdd",3.32902e+06,5995.36,2083,285,83,0, 56
"[104]cypdcvcyuzoCccoaRcczqccQIcHMcNQIufwcBcIQcHeNcDoGeycKjHIctcBrKczHrbzcpcndHKdvcaJQQFxcDcicKFHcdqCfcJPHLcGP",1.99134e+09,6458.53,227,515,227,3, 57
"[87]mavOHKcIGocaIjHHNgqcHAIqapPKaqrwaxgcsIetQirioNjEgKxBAOPlmIPRQePgLPJLNGoAowQFxxzHfdQfizc",87130.6,6956.14,2508,189,36,1, 58
"[89]mEaNnrtKhAvEknEQcpnyazcreJvLgnAcjKohdpLlwrMwrlomBmeisIIKcMcfgchHoHOKjcmbRJOGjbrKqLgGsuNiF",87130.6,4134.29,1531,176,23,1, 59
"[96]bAIKmAMCMztFuHKcRPbDKmcLQMpvFReptdOdbKFlEPyoLCRvLmktIqzFtFjcatArJJunhczcoPhJoheoaciNGxNatgOvizHi",4.50164e+08,4.16086e+06,1478,274,6,1, 6
"[93]EGjcgKcfFLIytbemByNPcItHOOFPLcqccHNHvFcIywcxcQqdtcoxExcncEcHqynROroGDFkzhARQOpdaKrzFBDdQiOuEJ",2.66932e+07,93856,542,238,8,1, 60
"[96]EdbkvHIgRbQBAPGKcHHlocqIIafhmFoRPgtjnssLpnvHoGGfRnoCRclHNrDrDzGJBPfPdLGpQndEIFCsLKCbmbPzHNvrpQfm",2.29548e+06,33146,2522,223,26,0, 61
"[97]gcHOHKIRcbDRGePHICqsdquljOaoPnOinAEHaphmMBHIuvlIwskFJCObOIGhnycLjthgefPwzNHtazryGxDfPJKcvckHncBQC",518919,308375,2319,178,1,0, 62
"[86]OEtebBIMevfKcHKamcIAQMHzcnQPHuQFaHoxeifLfdEKJKLHORLyOypGMdGuNIvQPHNfHKOorblANHQfJwIjEQ",8.75124e+06,48069.2,1508,286,71,3, 63
"[102]CMcGadBzhPpxMuxIeyIBKtzHhHnMFcygFacgOEcLmcpKKNRlfPKycKcqcJsEyzElcHDcscPkexwccuQKsDdgmICRLzxwEGRgLrksqA",6.03429e+06,6.03429e+06,406,214,4,1, 64
"[82]upOfdgRwuGtOhOMFAwIHQIpcJnQhBgcIKbAkcccldpdcIHNeoRzpLRHOdMHMadHqxrJJPJqKvBxnenruHk",1.4694e+06,93856.4,1402,280,89,1, 65
"[80]sBcQNDHiObIHPpHmycjHMfDIKcnqNBkatPqLpeIeLLHiMFzfKoAjjlubjwBtcpjhncpywJHxwpoHNucO",5.20054e+06,21217.5,1247,406,198,0, 66
"[62]lkjjLxwaBxfGlmkpyebktcIlFHHbAyKMFbxwpfqhvKNHIQNHqjDPPpQIClwlgM",183256,5565.72,2824,270,107,1, 67
"[96]kjgbmcQcIglcRcMcHMjjPfaxgBoqcaQmFePGtoEwdaLHNKsaafKcNckpaRHndAclcBcEBfemeMqnHnaPGeBImcpDCdNcAjcK",447221,24619.2,860,216,41,1, 68
"[67]KHgcIrjKqcIcnAgMRfpnDxAcDEnyBjcqznPAGHIRJfBOQaCNQxBJvFAhxwrPGlDKLeQ",1.09141e+06,3837.71,3064,223,36,2, 69
"[100]eMFsOKQImgLMLBgAIoarAKcHepyHgawcjHCKykGlctnmMeCaoafoOGHofaoAHdfbancaItvOnLfsPcHoKpqxnkHlFpeaHqNEzmIM",4.48199e+06,385430,1333,232,26,1, 7
"[78]oMfHHmjNfNzfocHPINzQhfEPcIDCCNnMDjgEaNLHufcImsvwiLePyjbccaltydKckcccuIRHnnHzIH",30770.1,2117.5,2767,213,74,1, 70
"[70]AnEgxIQBKcPpmHQyqrmbPbvmcergaKewkEOjmHJOiwiacdyQujdGkQwyLmPREwPvhhNOKL",1693.83,1694.83,2187,103,3,2, 71
"[99]cpthMfudLctFpfEeIKpdbJHkcQFkcicqOHRjadyHuFbKOEEeMxmsDcFzmAzoyhfmHxDtkJmMzDiyOGOjkgiOqwwmkyAOJnxfPAw",2.66349e+06,698642,1286,296,97,3, 72
"[85]oFNcBhcnvtlrjyaKdnbbFKIOleFocINchHRHtMcJQMJPhsyMubdvtOetlHdFFQIIKdFcpJKcCcHqstlzxQqcn",2.47265e+06,75092.5,1628,217,19,0, 73
"[103]INahKOPalPEwuMGKEcPiczGJifxvNuignHPrFdPoNhaGPmpzOmkcgQHLcwceaIgaKncfiHFjccbRceRjgxylRKNzfrBGtgckajoEEfH",93855.4,2117.6,1215,160,6,1, 74
"[86]ebPcciBbKPbNwhcIoINlHnIxcHHHOdficpCHRMNqPrHBbpJHGaJqoNgcPrjQlgoKncckMenBpiIAhRQgLaLrks",6.5428e+09,69711.8,2079,440,136,2, 75
"[57]KcjaOKmuDacLHHEPLbceIzdEHKcHHDfOcJhKciOpHlmemBnfNcIhKOGEI",170125,117308,1438,180,18,3, 76
"[25]IyugnIxBKcIoMHyJqcnstHKcR",5.35049e+19,3.87118e+07,5148,659,48,1, 77
"[81]jplHDFKIKEMGDGiEEaKRfDyDteBFfpEQHDvnsfrNouiArczEopawMkyExrOsheCvImGHMJHkKcQajqcDe",6457.53,934.749,2475,145,27,1, 78
"[103]FhIcpcccMEcvdHDbMcQKcnocIOaNtmjofRDcpGBsccNfHQfyPjiPoxccDdgkccqkbfKcMclAFfoCibQLxokcPmIgeErcbMnpaaLyokh",4.17909e+08,2.13101e+06,520,341,74,0, 79
"[82]HIHCdAceCdbyHIysxHzHbsHspnbQltoIcbmIHLydlFaeIMFncLMJBlOGPtMFHsMBxcffBKpwKQiEsedlKc",385429,2647.07,1051,187,14,2, 8
"[75]yKctbOFcpdanPPnHpFNIBHKlIHxpqDecKMDwosOKIKcHocHehpkkccbhHweCGsHDvEEkenjcQpj",810646,15759.6,1782,236,53,3, 80
"[89]KQrxnQpHKAEbocImdjoGwfPtPOjIwdqGGqhjxjbAwqwcmxOkNvgrytNhkJzAbEcdLFHHHHNHIbqusHbHKnNqKvCga",136114,24619.6,2274,164,5,1, 81
"[101]BfgQIpcbsKcaHnNcHOjmiOHicKRHGLbrhfRdvquMAuppNIAMnOzmRCBxKrPKMbciLDtiQbHmMjaIEAGNDnkwcmKDHcafIDehPHlHL",3.09049e+06,101100,1438,234,33,0, 82
"[92]KmCdeoanaiaEczcQHNjkccfBcehNumfnIMdxmcDcvpPKcLwFMGmncIjivgNMCnggEsutDdoatsLaHPomjFybMeOHipao",75091.9,330.643,1207,181,30,0, 83
"[93]xEaDcynDAtdHIEDOsJmvgmKHayJQxOHyIKcDeMrHHxdGjMjqpOKEotHJJgdQPeAdDgqLetthlkrjCujzcvzHpRhHRzbii",55774.8,44624.7,3106,159,12,0, 84
"[83]ubBrrLPNOuxLEIhuIxHKOGAQiRDnMeRMGnhrsNjaJHFigbHRulzjeOuvHpeeEKQqMPexvisjdFyIfOqCCyP",1.02658e+12,3.33631e+07,1702,386,14,0, 85
"[101]qQGIjKhfCowpznztrsDGRnNupHaJttRqAmEFvGyIQhAQHDfRfIxyImEMpNtlniJsPBJuedjCxdiEvDuziOyemtPQfgcKduwjfKHLP",1572.46,867.754,2347,101,2,0, 86
"[52]IHNFLrIjHHJQInMiEAoLmLEiaLHdanHQGrEMvEcvzIzaFBaQcyBK",2.29548e+06,69712,2468,218,21,1, 87
"[92]IuKHxzEPtHHQKIQqclcOIgqyICnJRPyFsiysHAzrFQiyMqkdsAsmFyIjabPxfIlQPrKMwJHClacIEhlmaGCdhsEahRRF",51778.5,5565.55,5574,177,31,0, 88
"[95]FIImzcFzcMcknHJHRccHxtQcfdEAMeIxccBQLpeNsMclxhcmcjvNMcQqccdwcscQxcQIuHdANcGKcNhocKcMecydcsDcejg",1.4694e+06,1.36412e+06,369,223,32,0, 89
"[95]AaLPbpjrDIKRpdFilwGxlhnEyrRztcjcaeCbjBaAmcBlcxBeKcJHpCEfeHqcJOoiERQJxtlOIQhoLHwBDkguCrozjExGsdt",126361,26519.6,1327,178,20,1, 9
"[95]iIIBsjwcKkauPMgBmclMcHPPfoPzjKauymMdBNccAcBPPzfvOMsJglaAwHDeflFepjkccclcKcRuditsacbBnIcepCflPlf",5.21193e+07,13582.3,351,243,4,2, 90
"[87]NlrnOEfLHntoHLpswLifhcLIHRvccCjRkfxfsJvuymKlQaoHkMdQMkOiCxErhPDvefRdEIbujamkgeccKcmkxNl",24618.6,19697.2,1972,219,83,1, 91
"[108]vcyHjcIQNQGHPMHIHeMcIaKCqGIqFcDeyahQtvxeqcFxOyHxKBbfhGuDFdiRNEINOnPhKPuEouIalrERAtKmcbxvblyGommkwrdmdBaEKcHn",157936,157937,2761,166,5,0, 92
"[92]wkrgwHHrfeicRcNBLmtcqjFPzsMBqqIzyglihuMQyIGdmgrQxrcJbbKHLuPQLzPDLzwOcGJlhMcMKcyJgsbcQHsjcHsc",3.09726e+07,285.407,1008,274,42,3, 93
"[94]MfOzuANsbfhDbQBcJHmwlzdbsxfIrszImrilPfqszfbcgmpgLzHhtuzfukaiKHPRyPPonlPqfIHbnLMLicKHsofgcgwOcG",286279,12609.3,1318,177,8,1, 94
"[95]OqNokxfDadrgkcHFIqkcpMBoiOtwAznhdPInMjPyyHKcdnHqcLblcFqFvIzRrJKOcnkoGDlFxznyjqijdBqezNoCxhIjRRI",6.0475e+07,24618.9,2350,322,81,3, 95
"[101]xOcGPhcNocBKclcoQpcHCIghNnRaMKkNDlFIuMPPDFbdapQLEeLFDyoqtJxBuRztHeLQFAGNnsrookfvcIdmdocBKHBcwCftkpwCf",308374,48068.9,849,236,66,1, 96
"[58]vKcoIDeohIEtHKcROKPzAJGzwObrghvJJtxcyyHCeRPbKOwEHLIKDhzLFb",2.88163e+08,2.3005e+07,4093,267,5,1, 97
"[71]cBQhcLcHssHgcOgwNIvNvErPaGtHaJHhpkIIPxuOsDNpjdCfwOyJgrslRAmlDuNuNIKcsHa",60079.6,14630.4,1875,160,12,2, 98
"[91]IuzHbMGgDfeoLfeNbmzCcfcMtMzcmcNIpgucsdeKPcuIHzwfHbQpJcsHNpuLbpffvpQHFQyQQfdbDjdcQumPebKEdka",1.47262e+07,38459.7,996,334,112,0, 99
